"recno","date","day","x4_1","x4_2","x4_3","x4_4","x4_5","x4_3drm"
4624,11,29,4921,2,50000,1,6,50000
4624,11,27,5151,,22000,1,5,22000
4624,11,23,4221,,15000,1,5,15000
4624,11,1,2071,30,10000,1,1,10000
4624,11,11,2071,30,10000,1,1,10000
4624,11,21,2071,30,10000,1,1,10000
4624,11,30,2831,,10000,1,5,10000
4624,11,23,4211,,8000,1,5,8000
4624,11,1,3001,,4000,1,6,4000
4624,11,4,3001,,4000,1,5,4000
4624,11,9,3001,,4000,1,5,4000
4624,11,12,3001,,4000,1,5,4000
4624,11,15,3001,,4000,1,5,4000
4624,11,18,3001,,4000,1,5,4000
4624,11,21,3001,,4000,1,5,4000
4624,11,24,3001,,4000,1,5,4000
4624,11,27,3001,,4000,1,5,4000
4624,11,30,3001,,4000,1,5,4000
4624,11,23,4632,,4000,1,5,4000
4624,11,11,4622,,3000,1,5,3000
4624,11,24,4622,,3000,1,5,3000
4624,11,9,3381,1,2500,1,1,2500
4624,11,21,3503,2,2200,1,1,2200
4624,11,23,4151,,2000,1,5,2000
4624,11,15,2785,1,1500,1,1,1500
4624,11,7,3455,4,1000,1,1,1000
4624,11,23,4161,,1000,1,5,1000
4624,11,2,4483,,1000,1,5,1000
4624,11,3,4483,,1000,1,5,1000
4624,11,4,4483,,1000,1,5,1000
4624,11,5,4483,,1000,1,5,1000
4624,11,6,4483,,1000,1,5,1000
4624,11,9,4483,,1000,1,5,1000
4624,11,10,4483,,1000,1,5,1000
4624,11,11,4483,,1000,1,5,1000
4624,11,12,4483,,1000,1,5,1000
4624,11,13,4483,,1000,1,5,1000
4624,11,15,4483,,1000,1,5,1000
4624,11,16,4483,,1000,1,5,1000
4624,11,17,4483,,1000,1,5,1000
4624,11,18,4483,,1000,1,5,1000
4624,11,19,4483,,1000,1,5,1000
4624,11,20,4483,,1000,1,5,1000
4624,11,23,4483,,1000,1,5,1000
4624,11,24,4483,,1000,1,5,1000
4624,11,25,4483,,1000,1,5,1000
4624,11,26,4483,,1000,1,5,1000
4624,11,27,4483,,1000,1,5,1000
4624,11,30,4483,,1000,1,5,1000
4624,11,17,3506,1,850,1,1,850
4624,11,28,2790,1,700,1,1,700
4624,11,5,3491,4,600,1,1,600
4624,11,19,3512,4,600,1,1,600
4624,11,29,2789,1,400,1,1,400
4624,11,3,3501,2,360,1,1,360
4624,11,26,2773,2,300,1,1,300
4624,11,13,2789,1,300,1,1,300
4624,11,1,3512,1,250,1,1,250
4624,11,7,3461,2,200,1,1,200
4625,11,26,4221,,18000,1,5,18000
4625,11,3,2249,1,15000,1,4,15000
4625,11,26,4211,,12000,1,5,12000
4625,11,26,4151,,8000,1,5,8000
4625,11,26,4632,,5000,1,5,5000
4625,11,1,3001,,4000,1,5,4000
4625,11,11,3001,,4000,1,5,4000
4625,11,24,4622,,3000,1,5,3000
4625,11,13,2785,,2600,1,1,2600
4625,11,24,3001,,2000,1,5,2000
4625,11,27,4622,,2000,1,5,2000
4625,11,29,3503,1,1900,1,1,1900
4625,11,12,5011,,1500,1,5,1500
4625,11,17,3506,1,1200,1,1,1200
4625,11,1,4483,,1000,1,5,1000
4625,11,3,4483,,1000,1,5,1000
4625,11,4,4483,,1000,1,5,1000
4625,11,5,4483,,1000,1,5,1000
4625,11,6,4483,,1000,1,5,1000
4625,11,9,4483,,1000,1,5,1000
4625,11,10,4483,,1000,1,5,1000
4625,11,11,4483,,1000,1,5,1000
4625,11,12,4483,,1000,1,5,1000
4625,11,13,4483,,1000,1,5,1000
4625,11,16,4483,,1000,1,5,1000
4625,11,17,4483,,1000,1,5,1000
4625,11,18,4483,,1000,1,5,1000
4625,11,19,4483,,1000,1,5,1000
4625,11,20,4483,,1000,1,5,1000
4625,11,23,4483,,1000,1,5,1000
4625,11,24,4483,,1000,1,5,1000
4625,11,25,4483,,1000,1,5,1000
4625,11,26,4483,,1000,1,5,1000
4625,11,30,4483,,1000,1,5,1000
4625,11,22,2790,1,800,1,1,800
4625,11,10,3501,2,600,1,1,600
4625,11,4,2795,1,500,1,1,500
4625,11,14,3455,2,500,1,1,500
4625,11,17,3491,2,500,1,1,500
4625,11,15,3512,2,500,1,1,500
4625,11,20,2789,1,450,1,1,450
4625,11,28,2810,2,300,1,1,300
4625,11,6,3512,3,300,1,1,300
4625,11,30,3529,1,300,1,1,300
4625,11,14,3461,2,220,1,1,220
4625,11,4,2773,2,200,1,1,200
4625,11,7,3511,1,100,1,1,100
4625,11,8,3513,1,100,1,1,100
4626,11,6,4365,,25000,1,5,25000
4626,11,18,4921,,20000,1,6,20000
4626,11,29,4921,,15000,1,6,15000
4626,11,3,2234,1,12000,1,1,12000
4626,11,7,2831,,10000,1,6,10000
4626,11,23,4221,,8000,1,5,8000
4626,11,23,4211,,7000,1,5,7000
4626,11,23,4632,,6000,1,5,6000
4626,11,6,4364,,5000,1,5,5000
4626,11,23,4151,,4500,1,5,4500
4626,11,22,3001,,4000,1,5,4000
4626,11,27,4622,,4000,1,5,4000
4626,11,4,3001,,3000,1,5,3000
4626,11,11,3001,,3000,1,5,3000
4626,11,21,3506,1,2000,1,1,2000
4626,11,25,5011,,2000,1,6,2000
4626,11,2,3510,10,1700,1,1,1700
4626,11,12,3510,10,1700,1,1,1700
4626,11,22,3510,10,1700,1,1,1700
4626,11,28,2808,1,1200,1,1,1200
4626,11,13,2790,1,800,1,1,800
4626,11,30,3505,1,750,1,1,750
4626,11,15,2789,2,500,1,1,500
4626,11,1,3501,2,500,1,1,500
4626,11,5,2787,1,350,1,1,350
4626,11,10,3512,2,340,1,1,340
4626,11,19,3491,2,300,1,1,300
4626,11,8,3508,1,300,1,1,300
4626,11,17,3512,1,250,1,1,250
4627,11,23,4221,,27000,1,5,27000
4627,11,23,4211,,18600,1,5,18600
4627,11,9,2831,,15000,1,5,15000
4627,11,22,2831,,15000,1,5,15000
4627,11,7,2991,20,8600,1,5,8600
4627,11,20,2991,20,8400,1,5,8400
4627,11,23,4632,,7000,1,5,7000
4627,11,23,4151,,4500,1,5,4500
4627,11,13,3001,,3250,1,5,3250
4627,11,16,3001,,3200,1,5,3200
4627,11,24,3001,,3200,1,5,3200
4627,11,26,3001,,3150,1,5,3150
4627,11,19,3001,,3100,1,5,3100
4627,11,30,3001,,3100,1,5,3100
4627,11,22,3001,,3000,1,5,3000
4627,11,15,4622,,3000,1,5,3000
4627,11,29,3001,,2900,1,5,2900
4627,11,10,3001,,2800,1,5,2800
4627,11,4,3001,,2700,1,5,2700
4627,11,22,4801,,2500,1,5,2500
4627,11,3,5246,,2500,1,5,2500
4627,11,23,4161,,2000,1,5,2000
4627,11,1,4483,,2000,1,5,2000
4627,11,3,4483,,2000,1,5,2000
4627,11,4,4483,,2000,1,5,2000
4627,11,5,4483,,2000,1,5,2000
4627,11,11,4483,,2000,1,5,2000
4627,11,12,4483,,2000,1,5,2000
4627,11,16,4483,,2000,1,5,2000
4627,11,17,4483,,2000,1,5,2000
4627,11,25,4483,,2000,1,5,2000
4627,11,26,4483,,2000,1,5,2000
4627,11,5,4622,,2000,1,1,2000
4627,11,7,4622,,2000,1,5,2000
4627,11,11,4622,,2000,1,5,2000
4627,11,16,4622,,2000,1,5,2000
4627,11,25,4622,,2000,1,6,2000
4627,11,30,4622,,2000,1,1,2000
4627,11,19,5246,,2000,1,5,2000
4627,11,13,4483,,1800,1,5,1800
4627,11,20,4483,,1800,1,5,1800
4627,11,6,3503,1,1600,1,1,1600
4627,11,23,4071,,1500,1,5,1500
4627,11,6,4483,,1500,1,5,1500
4627,11,10,4483,,1500,1,5,1500
4627,11,18,4483,,1500,1,5,1500
4627,11,19,4483,,1500,1,5,1500
4627,11,23,4483,,1500,1,5,1500
4627,11,24,4483,,1500,1,5,1500
4627,11,27,4483,,1500,1,5,1500
4627,11,30,4483,,1500,1,5,1500
4627,11,18,4622,,1500,1,5,1500
4627,11,27,5246,,1500,1,5,1500
4627,11,7,3514,4,1300,1,1,1300
4627,11,9,4483,,1200,1,5,1200
4627,11,12,3514,3,1100,1,1,1100
4627,11,2,2785,1,1000,1,1,1000
4627,11,20,2785,1,1000,1,1,1000
4627,11,9,5246,,1000,1,5,1000
4627,11,2,2071,1,850,1,1,850
4627,11,4,2071,1,850,1,1,850
4627,11,5,2071,1,850,1,1,850
4627,11,30,2071,1,850,1,1,850
4627,11,1,2072,1,850,1,1,850
4627,11,3,2072,1,850,1,1,850
4627,11,7,2072,1,850,1,1,850
4627,11,9,2072,1,850,1,1,850
4627,11,11,2072,1,850,1,1,850
4627,11,13,2072,1,850,1,1,850
4627,11,15,2072,1,850,1,1,850
4627,11,17,2072,1,850,1,1,850
4627,11,19,2072,1,850,1,1,850
4627,11,20,2072,1,850,1,1,850
4627,11,22,2072,1,850,1,1,850
4627,11,24,2072,1,850,1,1,850
4627,11,26,2072,1,850,1,1,850
4627,11,28,2072,1,850,1,1,850
4627,11,15,3491,4,600,1,1,600
4627,11,8,3501,2,460,1,1,460
4627,11,24,3501,2,450,1,1,450
4627,11,2,3512,4,440,1,1,440
4627,11,15,3512,4,440,1,1,440
4627,11,8,3512,1,430,1,1,430
4627,11,8,2790,1,420,1,1,420
4627,11,20,3512,1,400,1,1,400
4627,11,15,3506,1,260,1,1,260
4627,11,2,3512,1,200,1,1,200
4627,11,6,3512,1,170,1,1,170
4628,11,13,4041,,30000,1,6,30000
4628,11,24,2249,1,25000,1,4,25000
4628,11,24,2234,1,20000,1,4,20000
4628,11,27,4632,,7500,1,5,7500
4628,11,27,4211,,5750,1,5,5750
4628,11,4,3001,,5300,1,5,5300
4628,11,15,3001,,5200,1,5,5200
4628,11,19,3001,,5200,1,5,5200
4628,11,12,3001,,5100,1,5,5100
4628,11,1,3001,,5000,1,5,5000
4628,11,7,3001,,5000,1,5,5000
4628,11,9,3001,,4600,1,5,4600
4628,11,23,3001,,4600,1,5,4600
4628,11,4,4622,,3000,1,5,3000
4628,11,26,4801,,2500,1,5,2500
4628,11,12,4622,,2000,1,1,2000
4628,11,23,4622,,2000,1,5,2000
4628,11,30,4622,,2000,1,1,2000
4628,11,11,5246,,2000,1,5,2000
4628,11,27,4151,,1750,1,5,1750
4628,11,27,4221,,1700,1,5,1700
4628,11,10,3521,1,1500,1,1,1500
4628,11,9,4622,,1500,1,1,1500
4628,11,17,5246,,1500,1,5,1500
4628,11,3,3503,1,1200,1,1,1200
4628,11,20,3514,2,800,1,5,800
4628,11,2,2785,1,780,1,1,780
4628,11,10,2785,1,600,1,1,600
4628,11,26,4483,,500,1,5,500
4628,11,11,3455,2,400,1,1,400
4628,11,3,3501,2,400,1,1,400
4628,11,2,3512,4,400,1,1,400
4628,11,1,4483,,400,1,5,400
4628,11,2,4483,,400,1,5,400
4628,11,3,4483,,400,1,5,400
4628,11,4,4483,,400,1,5,400
4628,11,5,4483,,400,1,5,400
4628,11,6,4483,,400,1,5,400
4628,11,12,4483,,400,1,5,400
4628,11,16,4483,,400,1,5,400
4628,11,17,4483,,400,1,5,400
4628,11,18,4483,,400,1,5,400
4628,11,20,4483,,400,1,5,400
4628,11,23,4483,,400,1,5,400
4628,11,24,4483,,400,1,5,400
4628,11,25,4483,,400,1,5,400
4628,11,27,4483,,400,1,5,400
4628,11,30,4483,,400,1,5,400
4628,11,5,2790,1,380,1,1,380
4628,11,10,3491,2,300,1,1,300
4628,11,16,3512,3,300,1,1,300
4628,11,5,2789,1,260,1,1,260
4628,11,10,3501,1,220,1,1,220
4628,11,11,3461,2,200,1,1,200
4628,11,29,3512,1,180,1,1,180
4628,11,12,3512,1,170,1,1,170
4628,11,20,3512,1,170,1,1,170
4628,11,3,2810,1,150,1,1,150
4628,11,13,3501,1,150,1,1,150
4629,11,21,2831,,10000,1,5,10000
4629,11,8,4211,,5800,1,5,5800
4629,11,20,4341,,5000,1,5,5000
4629,11,8,4221,,3900,1,5,3900
4629,11,8,3001,,3350,1,5,3350
4629,11,18,3001,,3300,1,5,3300
4629,11,23,3001,,3250,1,5,3250
4629,11,1,3001,,3200,1,5,3200
4629,11,16,3001,,3200,1,5,3200
4629,11,20,3001,,3150,1,5,3150
4629,11,4,3001,,3100,1,5,3100
4629,11,10,3001,,3100,1,5,3100
4629,11,3,3001,,3000,1,1,3000
4629,11,12,3001,,2950,1,5,2950
4629,11,14,3001,,2850,1,5,2850
4629,11,6,3001,,2800,1,5,2800
4629,11,26,3001,,2750,1,5,2750
4629,11,13,4622,,2000,1,5,2000
4629,11,17,4622,,2000,1,5,2000
4629,11,22,4622,,2000,1,5,2000
4629,11,28,5011,,1500,1,5,1500
4629,11,12,3503,1,1200,1,1,1200
4629,11,11,5011,,1000,1,1,1000
4629,11,1,2071,2,600,1,5,600
4629,11,2,2071,2,600,1,1,600
4629,11,4,2071,2,600,1,1,600
4629,11,5,2071,2,600,1,1,600
4629,11,6,2071,2,600,1,1,600
4629,11,7,2071,2,600,1,1,600
4629,11,8,2071,2,600,1,1,600
4629,11,9,2071,2,600,1,1,600
4629,11,10,2071,2,600,1,1,600
4629,11,11,2071,2,600,1,1,600
4629,11,12,2071,2,600,1,1,600
4629,11,13,2071,2,600,1,1,600
4629,11,14,2071,2,600,1,1,600
4629,11,15,2071,2,600,1,1,600
4629,11,16,2071,2,600,1,1,600
4629,11,17,2071,2,600,1,1,600
4629,11,18,2071,2,600,1,1,600
4629,11,19,2071,2,600,1,1,600
4629,11,20,2071,2,600,1,1,600
4629,11,21,2071,2,600,1,1,600
4629,11,22,2071,2,600,1,1,600
4629,11,23,2071,2,600,1,1,600
4629,11,24,2071,2,600,1,1,600
4629,11,25,2071,2,600,1,1,600
4629,11,26,2071,2,600,1,1,600
4629,11,27,2071,2,600,1,1,600
4629,11,28,2071,2,600,1,1,600
4629,11,29,2071,2,600,1,1,600
4629,11,30,2071,2,600,1,1,600
4629,11,3,2072,2,600,1,1,600
4629,11,21,2790,1,520,1,1,520
4629,11,2,3505,1,520,1,1,520
4629,11,8,4161,,500,1,5,500
4629,11,2,2785,1,450,1,1,450
4629,11,9,3501,1,180,1,1,180
4629,11,15,3512,1,180,1,1,180
4629,11,25,3512,1,170,1,1,170
4629,11,5,3512,1,110,1,1,110
4629,11,15,3512,1,100,1,1,100
4629,11,25,3512,1,100,1,1,100
4629,11,25,2801,5,50,1,1,50
4630,11,5,4211,,3300,1,5,3300
4630,11,5,4151,,1200,1,5,1200
4630,11,11,4483,,600,1,5,600
4630,11,1,2785,1,370,1,1,370
4630,11,17,4622,,370,1,5,370
4630,11,19,3455,2,200,1,1,200
4630,11,6,3501,1,150,1,1,150
4630,11,24,3501,1,150,1,1,150
4630,11,7,3512,1,100,1,1,100
4630,11,24,3512,1,100,1,1,100
4631,11,9,4041,,30000,1,5,30000
4631,11,10,4632,,7000,1,5,7000
4631,11,9,4211,,5500,1,5,5500
4631,11,9,4151,,5000,1,5,5000
4631,11,25,2831,,4000,1,5,4000
4631,11,9,4221,,2700,1,5,2700
4631,11,6,4622,,2000,1,5,2000
4631,11,15,3514,4,1600,1,1,1600
4631,11,11,4622,,1500,1,5,1500
4631,11,1,4622,,1200,1,5,1200
4631,11,29,3503,1,1000,1,1,1000
4631,11,15,3509,1,900,1,1,900
4631,11,21,3509,1,700,1,1,700
4631,11,12,4483,,600,1,5,600
4631,11,2,2785,1,500,1,1,500
4631,11,7,3505,1,480,1,1,480
4631,11,8,4483,,400,1,5,400
4631,11,7,2790,1,380,1,1,380
4631,11,11,3455,2,320,1,1,320
4631,11,10,3512,3,300,1,1,300
4631,11,2,3501,1,180,1,1,180
4631,11,21,3501,1,180,1,1,180
4631,11,29,3512,1,160,1,1,160
4631,11,10,3512,1,150,1,1,150
4631,11,11,3462,2,100,1,1,100
4631,11,29,3512,1,100,1,1,100
4632,11,23,4041,,30000,1,6,30000
4632,11,23,4211,,9000,1,5,9000
4632,11,23,4632,,4500,1,5,4500
4632,11,23,4221,,4000,1,5,4000
4632,11,23,4151,,1500,1,5,1500
4632,11,5,5011,,1500,1,5,1500
4632,11,7,4622,,1000,1,5,1000
4632,11,11,4622,,1000,1,5,1000
4632,11,16,4622,,1000,1,5,1000
4632,11,27,4622,,1000,1,5,1000
4632,11,27,5011,,1000,1,5,1000
4632,11,12,3503,1,900,1,1,900
4632,11,12,3509,1,750,1,1,750
4632,11,7,4483,,600,1,5,600
4632,11,9,4483,,600,1,5,600
4632,11,10,4483,,600,1,5,600
4632,11,11,4483,,600,1,5,600
4632,11,13,4483,,600,1,5,600
4632,11,16,4483,,600,1,5,600
4632,11,17,4483,,600,1,5,600
4632,11,18,4483,,600,1,5,600
4632,11,19,4483,,600,1,5,600
4632,11,20,4483,,600,1,5,600
4632,11,21,4483,,600,1,5,600
4632,11,24,4483,,600,1,5,600
4632,11,25,4483,,600,1,5,600
4632,11,26,4483,,600,1,5,600
4632,11,27,4483,,600,1,5,600
4632,11,30,4483,,600,1,5,600
4632,11,9,2785,1,580,1,1,580
4632,11,4,3505,1,520,1,1,520
4632,11,3,4622,,500,1,5,500
4632,11,1,4483,,400,1,5,400
4632,11,2,4483,,400,1,5,400
4632,11,3,4483,,400,1,5,400
4632,11,4,4483,,400,1,5,400
4632,11,5,4483,,400,1,5,400
4632,11,6,4483,,400,1,5,400
4632,11,12,4483,,400,1,5,400
4632,11,18,3512,2,200,1,1,200
4632,11,18,3501,1,180,1,1,180
4632,11,1,3501,1,160,1,1,160
4632,11,21,3512,1,140,1,1,140
4633,11,23,4221,,800,1,5,800
4633,11,23,4151,,250,1,5,250
4633,11,4,3512,1,110,1,1,110
4634,11,21,4632,,7500,1,5,7500
4634,11,22,4221,,7400,1,5,7400
4634,11,22,4211,,5300,1,5,5300
4634,11,21,4801,,2500,1,5,2500
4634,11,22,4151,,2000,1,5,2000
4634,11,5,4622,,2000,1,5,2000
4634,11,13,4622,,2000,1,5,2000
4634,11,17,4622,,2000,1,5,2000
4634,11,20,4622,,2000,1,5,2000
4634,11,27,4622,,2000,1,5,2000
4634,11,4,4622,,1500,1,5,1500
4634,11,25,3509,1,1200,1,1,1200
4634,11,22,4613,,1100,1,5,1100
4634,11,15,3503,1,1000,1,1,1000
4634,11,22,4161,,1000,1,5,1000
4634,11,12,5011,,1000,1,5,1000
4634,11,1,2785,1,800,1,1,800
4634,11,17,4483,,800,1,5,800
4634,11,28,4483,,800,1,5,800
4634,11,25,3514,3,750,1,1,750
4634,11,6,3462,1,730,1,1,730
4634,11,11,2785,,700,1,1,700
4634,11,11,3505,1,650,1,1,650
4634,11,13,3514,2,650,1,1,650
4634,11,1,4483,,600,1,5,600
4634,11,4,4483,,600,1,5,600
4634,11,6,4483,,600,1,5,600
4634,11,18,4483,,600,1,5,600
4634,11,1,2072,1,500,1,1,500
4634,11,2,2072,1,500,1,1,500
4634,11,3,2072,1,500,1,1,500
4634,11,4,2072,1,500,1,1,500
4634,11,5,2072,1,500,1,1,500
4634,11,6,2072,1,500,1,1,500
4634,11,7,2072,1,500,1,1,500
4634,11,8,2072,1,500,1,1,500
4634,11,9,2072,1,500,1,1,500
4634,11,10,2072,1,500,1,1,500
4634,11,11,2072,1,500,1,1,500
4634,11,12,2072,1,500,1,1,500
4634,11,13,2072,1,500,1,1,500
4634,11,14,2072,1,500,1,1,500
4634,11,15,2072,1,500,1,1,500
4634,11,16,2072,1,500,1,1,500
4634,11,17,2072,1,500,1,1,500
4634,11,18,2072,1,500,1,1,500
4634,11,19,2072,1,500,1,1,500
4634,11,20,2072,1,500,1,1,500
4634,11,21,2072,1,500,1,1,500
4634,11,22,2072,1,500,1,1,500
4634,11,23,2072,1,500,1,1,500
4634,11,24,2072,1,500,1,1,500
4634,11,25,2072,1,500,1,1,500
4634,11,26,2072,1,500,1,1,500
4634,11,27,2072,1,500,1,1,500
4634,11,28,2072,1,500,1,1,500
4634,11,29,2072,1,500,1,1,500
4634,11,30,2072,1,500,1,1,500
4634,11,16,2790,1,380,1,1,380
4634,11,7,3501,2,300,1,1,300
4634,11,6,3455,4,240,1,1,240
4634,11,7,3512,2,200,1,1,200
4634,11,24,3512,2,200,1,1,200
4634,11,7,3512,1,180,1,1,180
4634,11,16,3512,1,150,1,1,150
4634,11,24,3512,1,150,1,1,150
4634,11,6,3461,2,120,1,1,120
4635,11,17,4221,,8000,1,5,8000
4635,11,24,4632,,7000,1,5,7000
4635,11,17,4211,,4700,1,5,4700
4635,11,24,4801,,2500,1,5,2500
4635,11,17,4151,,2400,1,5,2400
4635,11,1,4622,,2000,1,5,2000
4635,11,4,4622,,2000,1,5,2000
4635,11,13,4622,,2000,1,5,2000
4635,11,14,4622,,2000,1,5,2000
4635,11,23,4622,,2000,1,5,2000
4635,11,15,3514,5,1500,1,1,1500
4635,11,8,4622,,1500,1,5,1500
4635,11,14,3503,1,1200,1,1,1200
4635,11,3,3503,1,1100,1,1,1100
4635,11,17,4613,,1100,1,5,1100
4635,11,17,4161,,1000,1,5,1000
4635,11,5,5011,,1000,1,5,1000
4635,11,22,2071,1,900,1,1,900
4635,11,13,4483,,800,1,5,800
4635,11,15,4483,,800,1,5,800
4635,11,20,3509,1,750,1,1,750
4635,11,5,3509,1,690,1,1,690
4635,11,8,3505,1,600,1,1,600
4635,11,1,4483,,600,1,5,600
4635,11,10,4483,,600,1,5,600
4635,11,3,2785,1,590,1,1,590
4635,11,18,2785,1,570,1,1,570
4635,11,18,3501,2,400,1,1,400
4635,11,2,4483,,400,1,5,400
4635,11,1,2071,1,300,1,1,300
4635,11,2,2071,1,300,1,1,300
4635,11,3,2071,1,300,1,1,300
4635,11,4,2071,1,300,1,1,300
4635,11,5,2071,1,300,1,1,300
4635,11,6,2071,1,300,1,1,300
4635,11,7,2071,1,300,1,1,300
4635,11,9,2071,1,300,1,1,300
4635,11,10,2071,1,300,1,1,300
4635,11,11,2071,1,300,1,1,300
4635,11,12,2071,1,300,1,1,300
4635,11,13,2071,1,300,1,1,300
4635,11,14,2071,1,300,1,1,300
4635,11,15,2071,1,300,1,1,300
4635,11,16,2071,1,300,1,1,300
4635,11,17,2071,1,300,1,1,300
4635,11,18,2071,1,300,1,1,300
4635,11,19,2071,1,300,1,1,300
4635,11,20,2071,1,300,1,1,300
4635,11,21,2071,1,300,1,1,300
4635,11,23,2071,1,300,1,1,300
4635,11,24,2071,1,300,1,1,300
4635,11,25,2071,1,300,1,1,300
4635,11,26,2071,1,300,1,1,300
4635,11,27,2071,1,300,1,1,300
4635,11,28,2071,1,300,1,1,300
4635,11,29,2071,1,300,1,1,300
4635,11,30,2071,1,300,1,1,300
4635,11,8,2072,1,300,1,1,300
4635,11,6,3512,3,300,1,1,300
4635,11,18,3512,3,300,1,1,300
4635,11,20,3491,1,220,1,1,220
4635,11,25,3512,2,220,1,1,220
4635,11,8,3512,1,180,1,1,180
4635,11,27,3501,1,150,1,1,150
4635,11,21,3512,1,150,1,1,150
4635,11,14,2801,10,100,1,1,100
4636,11,20,4221,,4500,1,5,4500
4636,11,20,4211,,6100,1,5,6100
4636,11,20,4622,,1500,1,5,1500
4636,11,26,4622,,1500,1,1,1500
4636,11,3,3491,5,500,1,1,500
4636,11,3,2784,1,450,1,1,450
4636,11,21,2133,1,400,1,1,400
4636,11,13,3495,1,400,1,1,400
4636,11,13,3505,1,400,1,1,400
4636,11,20,4151,,300,1,5,300
4636,11,3,3501,1,250,1,1,250
4636,11,21,2801,10,100,1,1,100
4637,11,14,4211,,2000,1,5,2000
4637,11,8,2252,1,800,1,1,800
4637,11,8,2133,2,500,1,1,500
4637,11,6,2790,1,450,1,1,450
4637,11,6,2784,1,400,1,1,400
4637,11,6,2789,1,300,1,1,300
4637,11,6,3512,2,200,1,1,200
4638,11,11,2831,,7000,1,5,7000
4638,11,18,4221,,6000,1,5,6000
4638,11,18,4632,,5800,1,5,5800
4638,11,18,4211,,8200,1,5,8200
4638,11,22,4622,1,2000,1,1,2000
4638,11,8,4622,1,1400,1,1,1400
4638,11,18,4613,,1100,1,5,1100
4638,11,18,4151,,800,1,5,800
4638,11,29,2133,2,700,1,1,700
4638,11,2,2784,1,650,1,1,650
4638,11,29,2784,1,550,1,1,550
4638,11,10,2790,1,450,1,1,450
4638,11,19,2790,1,450,1,1,450
4638,11,10,3501,1,360,1,1,360
4638,11,12,2071,1,350,1,1,350
4638,11,26,2071,1,350,1,1,350
4638,11,8,2826,1,350,1,1,350
4638,11,29,3512,2,350,1,1,350
4638,11,13,2221,2,300,1,1,300
4638,11,12,3512,2,300,1,1,300
4638,11,2,2789,1,250,1,1,250
4638,11,19,2789,1,250,1,1,250
4638,11,14,3512,1,250,1,1,250
4638,11,22,2773,1,240,1,1,240
4638,11,12,3501,1,220,1,1,220
4638,11,10,2773,1,200,1,1,200
4638,11,14,4483,1,200,1,5,200
4638,11,8,3508,1,150,1,1,150
4638,11,26,3574,1,150,1,1,150
4639,11,19,2248,1,15000,1,1,15000
4639,11,17,4211,,10300,1,5,10300
4639,11,17,4632,,4500,1,5,4500
4639,11,17,4221,,3500,1,5,3500
4639,11,10,3455,10,2000,1,1,2000
4639,11,7,4622,,2000,1,1,2000
4639,11,11,4622,,1500,1,1,1500
4639,11,17,4151,,1200,1,5,1200
4639,11,17,4613,,1100,1,5,1100
4639,11,14,4613,,1000,1,1,1000
4639,11,19,4613,,1000,1,1,1000
4639,11,10,5011,,1000,1,5,1000
4639,11,19,5011,,1000,1,5,1000
4639,11,10,2784,2,800,1,1,800
4639,11,10,3501,1,650,1,1,650
4639,11,10,3505,1,400,1,1,400
4639,11,10,3512,2,320,1,1,320
4640,11,17,2128,1,16000,1,2,16000
4640,11,14,4221,,12000,1,5,12000
4640,11,14,4211,,10800,1,5,10800
4640,11,14,4632,,4800,1,5,4800
4640,11,23,3001,,1700,1,5,1700
4640,11,25,4622,,1500,1,1,1500
4640,11,21,3503,1,1200,1,1,1200
4640,11,14,4613,,1100,1,5,1100
4640,11,30,3506,1,600,1,1,600
4640,11,7,2784,1,550,1,1,550
4640,11,25,2790,0.5,550,1,1,550
4640,11,2,3501,1,550,1,1,550
4640,11,14,4151,,500,1,5,500
4640,11,21,3505,1,400,1,1,400
4640,11,21,3512,2,340,1,1,340
4640,11,13,2789,1,250,1,1,250
4640,11,30,3512,2,200,1,1,200
4640,11,7,4483,,200,1,5,200
4640,11,2,2782,1,150,1,1,150
4640,11,13,2810,1,150,1,1,150
4641,11,14,4221,,10000,1,5,10000
4641,11,14,4211,,6800,1,5,6800
4641,11,14,4632,,2000,1,5,2000
4641,11,14,4613,,1100,1,5,1100
4641,11,14,4151,,1000,1,5,1000
4641,11,28,2157,1,700,1,1,700
4641,11,4,2784,1,600,1,1,600
4641,11,22,2790,0.5,550,1,1,550
4641,11,6,4622,,500,1,1,500
4641,11,18,2790,1,450,1,1,450
4641,11,25,2773,4,400,1,1,400
4641,11,7,2071,1,350,1,1,350
4641,11,18,2071,1,350,1,1,350
4641,11,28,2133,1,350,1,1,350
4641,11,4,2789,1,250,1,1,250
4641,11,22,2810,1,200,1,1,200
4641,11,4,3512,2,200,1,1,200
4641,11,30,2810,1,150,1,1,150
4641,11,30,3508,1,150,1,1,150
4641,11,30,3529,1,150,1,1,150
4641,11,18,3574,1,150,1,1,150
4642,11,20,4352,,14000,1,5,14000
4642,11,24,4221,,6000,1,5,6000
4642,11,24,4632,,6000,1,5,6000
4642,11,24,4211,,8200,1,5,8200
4642,11,6,4622,,1500,1,1,1500
4642,11,14,4622,,1500,1,1,1500
4642,11,26,4622,,1500,1,1,1500
4642,11,24,4613,,1100,1,5,1100
4642,11,20,4364,,1000,1,5,1000
4642,11,24,4151,,800,1,5,800
4642,11,14,3505,1,400,1,1,400
4642,11,14,3512,2,300,1,1,300
4642,11,14,3501,,250,1,1,250
4643,11,14,4221,,12000,1,5,12000
4643,11,14,4211,,10800,1,5,10800
