"recno","y1_1","y1_2","y1_3","y1_3drm","y1_4","y1_5"
4367,2,3,38000,38000,1,3
4367,3,2,50000,50000,1,3
4367,4,3,60000,60000,1,3
4368,1,1,200000,200000,1,3
4368,1,5,18000,18000,1,3
4368,2,3,42000,42000,1,3
4369,2,3,42000,42000,1,3
4369,2,18,50000,16666.6666666667,1,7
4370,1,1,150000,150000,1,3
4370,2,1,120000,120000,1,3
4370,3,1,100000,100000,1,3
4370,4,12,6000,6000,1,3
4371,1,3,19000,19000,1,3
4371,1,5,28000,28000,1,3
4371,3,8,18000,18000,1,3
4372,1,1,300000,300000,1,3
4372,2,1,350000,350000,1,3
4373,1,1,70000,70000,1,3
4373,1,3,41200,41200,1,3
4374,1,15,70000,5833.33333333333,1,4
4375,1,19,200,96030,3,3
4375,1,21,100000,100000,1,3
4376,1,1,97500,97500,1,3
4377,1,3,38000,38000,1,3
4377,2,3,50000,50000,1,3
4377,2,5,17000,17000,1,3
4378,1,1,100000,100000,1,3
4378,2,1,60000,60000,1,3
4379,1,3,44000,44000,1,3
4379,2,3,44000,44000,1,3
4379,2,19,5000,36900,2,3
4380,1,3,43000,43000,1,3
4380,2,2,180000,180000,1,3
4380,3,1,60000,60000,1,3
4380,6,1,90000,90000,1,3
4380,7,1,60000,60000,1,3
4380,7,1,85000,85000,1,3
4381,1,3,31000,31000,1,3
4381,2,1,55000,55000,1,3
4381,3,2,200000,200000,1,3
4382,2,1,80000,80000,1,3
4382,2,2,70000,70000,1,3
4383,1,3,48000,48000,1,3
4383,2,1,55000,55000,1,3
4383,3,3,16000,16000,1,3
4384,1,12,5000,5000,1,3
4384,1,18,100,48015,3,3
4384,2,18,100,48015,3,3
4385,1,2,130000,130000,1,3
4385,2,2,80000,80000,1,3
4386,1,1,78000,78000,1,3
4386,1,18,10000,3333.33333333333,1,7
4387,2,1,65000,65000,1,3
4388,1,3,41000,41000,1,3
4388,2,3,29000,29000,1,3
4388,3,1,330000,330000,1,3
4388,3,3,75000,75000,1,3
4389,1,1,60000,60000,1,3
4389,2,3,16000,16000,1,3
4389,3,3,48000,48000,1,3
4390,1,1,310000,310000,1,3
4390,2,1,250000,250000,1,3
4390,3,1,350000,350000,1,3
4391,1,1,250000,250000,1,3
4392,1,19,150,72022.5,3,3
4393,1,19,160000,160000,1,3
4394,1,1,25000,25000,1,3
4394,1,3,80000,80000,1,3
4394,2,1,25000,25000,1,3
4394,2,3,49000,49000,1,3
4394,2,16,4800,400,1,4
4395,1,1,75000,75000,1,3
4395,1,22,30000,10000,1,7
4396,1,3,55000,55000,1,3
4396,1,5,17000,17000,1,3
4398,1,1,330000,330000,1,3
4398,1,3,51000,51000,1,3
4398,2,3,49000,49000,1,3
4398,2,18,100000,8333.33333333333,1,4
4398,2,22,100000,33333.3333333333,1,7
4399,1,2,250000,250000,1,3
4400,1,16,20000,20000,1,3
4400,1,19,200,96030,3,3
4401,1,1,125000,125000,1,3
4401,1,3,50500,50500,1,3
4401,2,3,40800,40800,1,3
4402,1,3,40000,40000,1,3
4402,1,4,33000,33000,1,3
4402,2,1,80000,80000,1,3
4403,3,2,70000,70000,1,3
4404,1,1,38000,38000,1,3
4404,1,3,43000,43000,1,3
4405,1,3,46000,46000,1,3
4406,1,3,60000,60000,1,3
4406,1,18,30000,30000,1,3
4406,2,1,70000,70000,1,3
4406,2,19,2700,108033.75,3,4
4406,4,13,16000,16000,1,3
4407,1,3,58000,58000,1,3
4407,2,3,27000,27000,1,3
4407,3,1,70000,70000,1,3
4408,1,1,55000,55000,1,3
4408,1,19,60000,20000,1,7
4408,3,1,90000,90000,1,3
4408,6,3,41000,41000,1,3
4409,1,1,200000,200000,1,3
4409,1,3,35000,35000,1,3
4409,2,1,210000,210000,1,3
4409,3,1,330000,330000,1,3
4410,1,1,450000,450000,1,3
4410,5,3,39000,39000,1,3
4411,2,14,80000,80000,1,3
4412,1,3,42000,42000,1,3
4412,2,3,55000,55000,1,3
4413,2,1,400000,400000,1,3
4414,1,3,50000,50000,1,3
4414,1,17,50000,50000,1,3
4415,1,1,330000,330000,1,3
4415,2,19,500,85908.3333333333,4,7
4416,1,3,47000,47000,1,3
4416,3,1,150000,150000,1,3
4417,1,3,41000,41000,1,3
4418,1,1,150000,150000,1,3
4418,2,1,70000,70000,1,3
4418,5,3,35000,35000,1,3
4419,3,1,800,384120,3,3
4420,1,3,37000,37000,1,3
4420,3,1,150000,150000,1,3
4421,1,3,45000,45000,1,3
4421,1,5,17000,17000,1,3
4422,1,3,44000,44000,1,3
4423,1,3,60000,60000,1,3
4423,1,18,50000,50000,1,3
4424,1,18,60000,60000,1,3
4425,1,1,65000,65000,1,3
4426,1,3,37000,37000,1,3
4426,2,3,45000,45000,1,3
4426,2,5,17000,17000,1,3
4427,1,3,64000,64000,1,3
4427,3,1,120000,120000,1,3
4428,1,2,150000,150000,1,3
4428,3,1,100000,100000,1,3
4429,1,5,28000,28000,1,3
4429,1,18,10000,10000,1,3
4429,2,16,10000,10000,1,3
4430,1,1,750000,750000,1,3
4430,2,1,300000,300000,1,3
4431,1,1,330000,330000,1,3
4432,1,1,60000,60000,1,3
4432,1,22,50000,4166.66666666667,1,4
4433,1,2,400000,400000,1,3
4433,2,1,212000,212000,1,3
4434,1,3,34000,34000,1,3
4435,1,1,400000,400000,1,3
4436,1,3,37000,37000,1,3
4436,2,1,75000,75000,1,3
4436,3,1,30000,30000,1,3
4437,1,3,56000,56000,1,3
4438,1,1,330000,330000,1,3
4438,1,5,33000,33000,1,3
4438,1,13,660000,55000,1,4
4438,2,13,115000,115000,1,3
4439,1,13,105000,105000,1,3
4439,2,1,290000,290000,1,3
4439,2,5,27000,27000,1,3
4439,2,13,240000,40000,1,5
4439,3,13,95000,95000,1,3
4440,1,3,47000,47000,1,3
4440,2,3,42000,42000,1,3
4440,4,1,240000,240000,1,3
4440,4,13,95000,95000,1,3
4440,4,19,300,144045,3,3
4440,5,1,320000,320000,1,3
4440,5,13,220000,36666.6666666667,1,5
4441,1,3,47000,47000,1,3
4441,1,19,200,96030,3,3
4442,1,1,320000,320000,1,3
4442,1,5,27000,27000,1,3
4442,1,13,660000,55000,1,4
4442,2,13,105000,105000,1,3
4443,1,3,46000,46000,1,3
4443,1,18,50000,50000,1,3
4443,2,3,43000,43000,1,3
4443,2,13,10000,10000,1,3
4444,1,3,43000,43000,1,3
4444,2,1,320000,320000,1,3
4444,2,13,220000,36666.6666666667,1,5
4444,3,13,110000,110000,1,3
4444,4,1,300000,300000,1,3
4445,2,13,100000,100000,1,3
4445,2,13,250000,20833.3333333333,1,4
4445,2,19,420,201663,3,3
4446,1,1,320000,320000,1,3
4446,1,13,250000,62500,1,6
4446,1,19,300,144045,3,3
4446,2,13,130000,130000,1,3
4447,1,13,95000,95000,1,3
4448,1,3,41000,41000,1,3
4448,1,5,16000,16000,1,3
4448,1,18,20000,20000,1,3
4448,2,3,26000,26000,1,3
4449,1,3,40600,40600,1,3
4449,2,13,125000,125000,1,3
4450,1,13,150000,150000,1,3
4451,1,3,44000,44000,1,3
4451,2,3,38700,38700,1,3
4451,3,3,29000,29000,1,3
4451,3,13,15000,15000,1,3
4452,1,13,105000,105000,1,3
4453,1,3,42700,42700,1,3
4453,1,5,16000,16000,1,3
4454,1,1,128000,128000,1,3
4454,2,13,60000,20000,1,7
4455,1,3,41700,41700,1,3
4456,1,1,80000,80000,1,3
4456,1,3,28200,28200,1,3
4457,1,1,100000,100000,1,3
4457,2,1,90000,90000,1,3
4458,1,1,110000,110000,1,3
4458,2,1,100000,100000,1,3
4459,1,3,42000,42000,1,3
4459,1,19,20000,147600,2,3
4459,2,3,37800,37800,1,3
4460,1,3,41500,41500,1,3
4460,2,1,110000,110000,1,3
4460,3,1,90000,90000,1,3
4461,1,2,110000,110000,1,3
4462,1,3,47000,47000,1,3
4463,1,1,180000,180000,1,3
4463,2,1,90000,90000,1,3
4464,2,1,110000,110000,1,3
4464,2,19,20000,147600,2,3
4465,1,3,30000,30000,1,3
4465,2,21,25000,8333.33333333333,1,7
4465,3,13,70000,23333.3333333333,1,7
4466,1,3,28000,28000,1,3
4466,2,2,100000,100000,1,3
4466,3,13,70000,23333.3333333333,1,7
4467,1,13,150000,150000,1,3
4467,2,3,36000,36000,1,3
4467,3,3,28000,28000,1,3
4467,4,1,235000,235000,1,3
4468,1,3,50000,50000,1,3
4468,2,1,310000,310000,1,3
4469,1,13,25000,6250,1,6
4469,2,13,5000,1250,1,6
4469,3,22,50000,16666.6666666667,1,7
4470,1,3,28000,28000,1,3
4470,2,21,200000,16666.6666666667,1,4
4470,5,12,6000,6000,1,3
4471,1,3,40000,40000,1,3
4471,2,5,22500,22500,1,3
4471,3,3,21000,21000,1,3
4472,1,3,28000,28000,1,3
4472,2,13,60000,20000,1,7
4472,4,3,21000,21000,1,3
4472,5,3,21000,21000,1,3
4473,1,3,34000,34000,1,3
4473,2,13,60000,20000,1,7
4473,3,5,28000,28000,1,3
4473,3,22,18000,6000,1,7
4474,1,3,72000,72000,1,3
4474,2,3,39000,39000,1,3
4474,3,13,70000,70000,1,3
4475,1,3,48000,48000,1,3
4475,2,13,100000,100000,1,3
4475,4,1,60000,60000,1,3
4475,6,1,100000,100000,1,3
4476,1,1,110000,110000,1,3
4476,2,3,35000,35000,1,3
4477,1,5,26000,26000,1,3
4477,1,13,50000,50000,1,3
4477,2,3,19000,19000,1,3
4477,3,3,21000,21000,1,3
4478,1,3,47000,47000,1,3
4478,2,3,97000,97000,1,3
4478,2,13,150000,150000,1,3
4479,1,13,100000,100000,1,3
4479,2,3,16000,16000,1,3
4480,1,3,50000,50000,1,3
4480,2,2,250000,250000,1,3
4480,3,1,280000,280000,1,3
4481,1,3,45000,45000,1,3
4481,1,13,150000,150000,1,3
4481,1,19,10000,73800,2,3
4481,2,3,30000,30000,1,3
4481,4,1,180000,180000,1,3
4481,5,1,350000,350000,1,3
4482,1,1,270000,270000,1,3
4482,1,3,25000,25000,1,3
4482,1,19,5000,36900,2,3
4483,1,2,250000,250000,1,3
4484,1,1,58000,58000,1,3
4484,3,1,50000,50000,1,3
4484,3,3,18000,18000,1,3
4485,1,3,19000,19000,1,3
4485,1,19,5000,36900,2,3
4485,2,3,34000,34000,1,3
4486,1,3,27000,27000,1,3
4486,2,2,70000,70000,1,3
4486,2,16,10000,73800,2,3
4486,2,16,5000,36900,2,3
4486,3,2,100000,100000,1,3
4487,1,1,224000,224000,1,3
4487,2,2,410000,410000,1,3
4488,1,19,600,309270,4,3
4489,1,2,160000,160000,1,3
4489,2,1,435000,435000,1,3
4489,3,1,197000,197000,1,3
4490,1,1,350000,350000,1,3
4491,1,1,98000,98000,1,3
4491,1,3,47000,47000,1,3
4491,2,1,80000,80000,1,3
4491,3,1,170000,170000,1,3
4492,1,1,239000,239000,1,3
4492,1,3,38000,38000,1,3
4493,2,1,90000,90000,1,3
4493,2,22,80000,26666.6666666667,1,7
4494,1,2,150000,50000,1,7
4494,1,3,35000,35000,1,3
4494,2,1,150000,50000,1,7
4495,1,3,37500,37500,1,3
4495,2,3,35400,35400,1,3
4495,3,1,90000,90000,1,3
4496,1,2,100000,100000,1,3
4496,1,3,39400,39400,1,3
4496,3,2,80000,80000,1,3
4497,1,1,150000,150000,1,3
4498,1,3,42000,42000,1,3
4498,2,3,78000,78000,1,3
4498,3,1,85000,85000,1,3
4499,1,2,200000,200000,1,3
4499,2,2,100000,100000,1,3
4500,1,3,45400,45400,1,3
4500,2,3,37400,37400,1,3
4501,1,3,43000,43000,1,3
4501,2,3,53000,53000,1,3
4502,1,3,37000,37000,1,3
4502,2,19,150000,50000,1,7
4503,1,1,250000,250000,1,3
4503,1,3,48000,48000,1,3
4503,2,1,550000,550000,1,3
4504,1,1,200000,200000,1,3
4504,2,1,88000,88000,1,3
4504,3,1,75000,75000,1,3
4505,1,1,120000,120000,1,3
4505,1,19,50000,16666.6666666667,1,7
4506,1,1,170000,170000,1,3
4507,1,3,16000,16000,1,3
4508,1,1,200000,200000,1,3
4508,2,1,65000,65000,1,3
4509,1,3,40000,40000,1,3
4509,2,2,100000,100000,1,3
4510,1,1,100000,100000,1,3
4510,2,13,60000,20000,1,7
4511,1,3,30000,30000,1,3
4511,1,5,28000,28000,1,3
4511,2,13,80000,26666.6666666667,1,7
4512,1,3,25000,25000,1,3
4512,2,13,75000,25000,1,7
4513,1,2,200000,200000,1,3
4514,2,13,60000,20000,1,7
4514,3,21,100000,33333.3333333333,1,7
4514,5,3,25000,25000,1,3
4515,1,1,300000,300000,1,3
4516,1,3,45000,45000,1,3
4516,2,13,180000,180000,1,3
4516,3,5,16000,16000,1,3
4517,1,3,34300,34300,1,3
4517,3,1,100000,100000,1,3
4517,4,19,30000,73800,2,7
4518,1,13,40000,13333.3333333333,1,7
4518,3,1,80000,80000,1,3
4518,4,1,60000,60000,1,3
4518,5,3,12000,12000,1,3
4519,1,3,24000,24000,1,3
4519,2,3,31000,31000,1,3
4519,2,13,15000,15000,1,3
4520,1,1,410000,410000,1,3
4521,1,3,52000,52000,1,3
4521,2,19,150000,150000,1,3
4522,1,21,100000,33333.3333333333,1,7
4523,1,3,33000,33000,1,3
4523,1,5,27000,27000,1,3
4524,1,3,35000,35000,1,3
4524,2,3,27000,27000,1,3
4524,3,2,100000,100000,1,3
4525,1,1,130000,130000,1,3
4525,1,19,100000,100000,1,3
4526,1,3,50000,50000,1,3
4526,2,3,35000,35000,1,3
4526,3,1,82000,82000,1,3
4526,3,3,16000,16000,1,3
4527,1,3,32000,32000,1,3
4527,4,19,120000,120000,1,3
4528,1,1,60000,60000,1,3
4528,4,1,12000,12000,1,3
4529,1,1,100000,100000,1,3
4529,1,3,64000,64000,1,3
4529,2,3,1600,1600,1,3
4529,6,3,31000,31000,1,3
4530,1,3,50000,50000,1,3
4530,2,3,45000,45000,1,3
4530,3,1,110000,110000,1,3
4530,4,1,60000,60000,1,3
4531,1,3,50000,50000,1,3
4531,2,3,35000,35000,1,3
4532,2,1,130000,130000,1,3
4533,3,1,120000,120000,1,3
4533,4,8,18000,18000,1,3
4534,1,1,250000,250000,1,3
4534,1,3,50000,50000,1,3
4535,2,2,100000,100000,1,3
4535,3,1,80000,80000,1,3
4536,1,27,21000,21000,1,3
4536,2,26,40000,40000,1,3
4536,3,1,350000,350000,1,3
4537,1,22,120000,120000,1,3
4538,1,22,160000,160000,1,3
4539,1,22,150000,150000,1,3
4540,1,22,250000,83333.3333333333,1,7
4541,1,3,42000,42000,1,3
4542,1,3,45000,45000,1,3
4542,2,3,45000,45000,1,3
4543,1,3,44000,44000,1,3
4543,2,3,44000,44000,1,3
4543,3,2,80000,80000,1,3
4543,4,1,55000,55000,1,3
4544,1,22,100000,100000,1,3
4545,1,5,29000,29000,1,3
4545,1,22,130000,130000,1,3
4546,1,19,500,240075,3,3
4547,1,3,38500,38500,1,3
4547,2,22,500,240075,3,3
4548,1,22,250000,83333.3333333333,1,7
4548,2,5,36000,36000,1,3
4549,1,3,38500,38500,1,3
4549,2,22,180000,180000,1,3
4550,1,3,33000,33000,1,3
4550,2,22,150000,150000,1,3
4550,3,13,30000,30000,1,3
4551,1,19,200,96030,3,3
4551,2,1,215000,215000,1,3
4552,1,3,44500,44500,1,3
4552,1,13,40000,40000,1,3
4553,1,22,150000,50000,1,7
4554,1,3,44000,44000,1,3
4554,2,3,38000,38000,1,3
4554,3,13,60000,60000,1,3
4555,2,1,65000,65000,1,3
4555,2,22,4000,29520,2,3
4556,1,3,25000,25000,1,3
4556,2,19,40000,49200,2,5
4556,3,13,20000,20000,1,3
4557,1,1,80000,80000,1,3
4557,3,1,43000,43000,1,3
4558,1,3,32000,32000,1,3
4558,1,19,300000,25000,1,4
4559,1,1,80000,80000,1,3
4559,2,1,75000,75000,1,3
4560,1,13,20000,20000,1,3
4560,1,19,40000,49200,2,5
4560,1,22,30000,5000,1,5
4561,1,3,39000,39000,1,3
4561,4,13,20000,20000,1,3
4561,4,19,30000,36900,2,5
4561,4,22,60000,10000,1,5
4562,1,13,160000,53333.3333333333,1,7
4563,2,13,60000,20000,1,7
4563,2,19,100000,33333.3333333333,1,7
4564,1,2,190000,190000,1,3
4564,1,3,37000,37000,1,3
4565,1,1,85000,85000,1,3
4566,1,3,44000,44000,1,3
4566,2,1,100000,100000,1,3
4566,2,3,13000,13000,1,3
4566,3,1,75000,75000,1,3
4567,2,3,40000,40000,1,3
4568,1,1,60000,60000,1,3
4568,1,5,33500,33500,1,3
4568,3,19,15000,110700,2,3
4569,1,1,60000,60000,1,3
4569,2,1,150000,150000,1,3
4570,1,3,42000,42000,1,3
4570,1,19,5000,36900,2,3
4571,1,3,45000,45000,1,3
4571,2,3,32000,32000,1,3
4571,3,1,45000,45000,1,3
4572,1,3,47000,47000,1,3
4572,2,3,58000,58000,1,3
4573,1,13,100000,100000,1,3
4574,1,3,45000,45000,1,3
4574,2,3,28000,28000,1,3
4574,2,19,20000,147600,2,3
4575,2,3,26400,26400,1,3
4576,2,5,29000,29000,1,3
4576,2,22,60000,60000,1,3
4577,3,1,120000,120000,1,3
4577,4,1,70000,70000,1,3
4578,2,19,25000,46125,2,6
4579,1,1,15000,15000,1,3
4579,1,3,26000,26000,1,3
4579,1,22,20000,20000,1,3
4580,1,22,200000,200000,1,3
4581,2,5,43000,43000,1,3
4581,2,21,20000,20000,1,3
4581,2,22,60000,60000,1,3
4582,1,3,39000,39000,1,3
4582,1,19,30000,221400,2,3
4583,1,1,130000,130000,1,3
4583,1,18,100,48015,3,3
4583,2,1,120000,120000,1,3
4584,1,1,110000,110000,1,3
4584,2,21,30000,10000,1,7
4584,4,1,60000,60000,1,3
4585,1,1,80000,80000,1,3
4585,1,5,30000,30000,1,3
4585,1,18,20000,6666.66666666667,1,7
4586,1,2,120000,120000,1,3
4587,1,3,42000,42000,1,3
4587,2,1,68000,68000,1,3
4587,2,3,37000,37000,1,3
4587,3,2,110000,36666.6666666667,1,7
4588,1,1,29000,29000,1,3
4588,1,2,50000,50000,1,3
4588,1,5,22000,22000,1,3
4589,1,3,39000,39000,1,3
4589,1,5,18000,18000,1,3
4589,2,3,32000,32000,1,3
4590,1,1,60000,60000,1,3
4591,1,3,25000,25000,1,3
4591,1,5,18000,18000,1,3
4591,2,3,18000,18000,1,3
4592,1,2,48000,16000,1,7
4592,2,5,28000,28000,1,3
4593,1,3,32000,32000,1,3
4593,1,5,17000,17000,1,3
4594,1,3,35000,35000,1,3
4594,1,5,17000,17000,1,3
4595,1,3,42000,42000,1,3
4595,2,3,19000,19000,1,3
4595,2,5,18000,18000,1,3
4596,1,3,32000,32000,1,3
4596,1,5,17000,17000,1,3
4597,1,3,42000,42000,1,3
4598,2,5,28000,28000,1,3
4599,1,3,42000,42000,1,3
4599,4,5,23000,23000,1,3
4600,1,1,60000,20000,1,7
4600,2,5,45000,45000,1,3
4600,7,3,32000,32000,1,3
4601,1,3,22000,22000,1,3
4601,1,5,19000,19000,1,3
4602,1,3,18000,18000,1,3
4602,1,19,10000,73800,2,3
4603,1,1,60000,60000,1,3
4603,2,1,30000,30000,1,3
4604,1,1,35000,35000,1,3
4604,1,3,16000,16000,1,3
4604,1,5,22000,22000,1,3
4605,1,1,210000,210000,1,3
4605,2,1,90000,90000,1,3
4605,2,5,30000,30000,1,3
4606,1,3,16000,16000,1,3
4606,1,5,17000,17000,1,3
4607,2,1,90000,90000,1,3
4608,1,1,90000,90000,1,3
4608,1,18,70000,70000,1,3
4609,1,3,49000,49000,1,3
4609,2,3,40000,40000,1,3
4609,3,1,80000,80000,1,3
4609,3,19,10000,73800,2,3
4609,3,19,10000,73800,2,3
4610,1,1,200000,200000,1,3
4610,3,1,100000,100000,1,3
4610,7,1,80000,80000,1,3
4611,1,3,47000,47000,1,3
4611,1,5,28000,28000,1,3
4611,1,19,100,16005,3,7
4612,1,1,80000,80000,1,3
4612,1,19,5000,12300,2,7
4612,2,3,25000,25000,1,3
4612,3,1,100000,100000,1,3
4613,1,1,450000,450000,1,3
4614,1,1,150000,150000,1,3
4614,1,3,50000,50000,1,3
4614,2,1,90000,90000,1,3
4614,4,1,70000,70000,1,3
4615,1,3,47000,47000,1,3
4615,1,5,29000,29000,1,3
4615,1,19,15000,110700,2,3
4615,2,3,30000,30000,1,3
4615,3,1,120000,120000,1,3
4616,1,5,28000,28000,1,3
4616,3,3,16000,16000,1,3
4616,3,19,30000,221400,2,3
4617,1,5,22000,22000,1,3
4617,1,22,150000,37500,1,6
4618,1,3,60000,60000,1,3
4618,2,1,190000,190000,1,3
4618,3,1,350000,350000,1,3
4619,1,3,50000,50000,1,3
4619,2,1,150000,150000,1,3
4619,4,1,50000,50000,1,3
4620,1,3,40000,40000,1,3
4620,2,3,30000,30000,1,3
4620,4,13,910000,75833.3333333333,1,4
4621,1,1,162000,162000,1,3
4621,1,13,182000,15166.6666666667,1,4
4621,3,1,110000,110000,1,3
4622,1,3,70000,70000,1,3
4622,1,13,364000,30333.3333333333,1,4
4623,1,1,120000,120000,1,3
4623,3,13,260000,21666.6666666667,1,4
4624,1,3,60000,60000,1,3
4624,2,3,45000,45000,1,3
4624,3,1,250000,250000,1,3
4624,3,13,1300000,216666.666666667,1,5
4624,5,12,5000,5000,1,3
4625,1,2,300000,300000,1,3
4626,1,3,50000,50000,1,3
4626,1,19,25000,184500,2,3
4626,2,3,40000,40000,1,3
4627,1,22,300000,100000,1,7
4627,4,12,6000,6000,1,3
4627,6,3,42000,42000,1,3
4628,1,1,330000,330000,1,3
4628,2,1,70000,70000,1,3
4629,1,2,120000,120000,1,3
4630,1,2,70000,70000,1,3
4630,1,18,20000,6666.66666666667,1,7
4631,2,19,10000,73800,2,3
4632,2,3,28000,28000,1,3
4632,3,1,56000,56000,1,3
4632,4,3,21000,21000,1,3
4633,1,3,49000,49000,1,3
4634,1,1,150000,150000,1,3
4634,2,1,100000,100000,1,3
4635,1,1,150000,150000,1,3
4635,2,3,42500,42500,1,3
4636,1,2,45000,45000,1,3
4636,1,3,33000,33000,1,3
4637,1,3,50000,50000,1,3
4637,2,3,49000,49000,1,3
4637,2,19,80000,13333.3333333333,1,5
4638,1,3,42000,42000,1,3
4638,2,1,85000,85000,1,3
4638,3,3,30000,30000,1,3
4638,4,1,50000,50000,1,3
4639,1,3,49000,49000,1,3
4639,2,1,75000,75000,1,3
4640,1,1,200000,200000,1,3
4640,2,1,60000,60000,1,3
4641,1,3,38000,38000,1,3
4641,2,1,80000,80000,1,3
4641,2,22,100000,100000,1,3
4642,1,1,80000,80000,1,3
4642,2,5,28000,28000,1,3
4643,1,3,26000,26000,1,3
4643,2,1,150000,150000,1,3
4644,1,3,45000,45000,1,3
4644,1,5,17000,17000,1,3
4645,1,3,27000,27000,1,3
4645,2,2,50000,50000,1,3
4645,3,5,35000,35000,1,3
4646,3,2,100000,100000,1,3
4646,4,1,50000,50000,1,3
4647,1,1,40000,40000,1,3
4647,3,1,60000,60000,1,3
4647,4,1,50000,50000,1,3
4648,1,3,30000,30000,1,3
4648,2,5,17000,17000,1,3
4649,1,2,50000,50000,1,3
4649,2,3,24000,24000,1,3
4649,2,5,23000,23000,1,3
4649,3,3,19000,19000,1,3
4650,1,3,16000,16000,1,3
4650,1,5,30000,30000,1,3
4650,1,19,5000,36900,2,3
4651,1,3,42000,42000,1,3
4651,3,5,22000,22000,1,3
4652,1,19,10000,73800,2,3
4653,1,3,45000,45000,1,3
4653,1,22,10000,24600,2,7
4653,2,3,43000,43000,1,3
4654,1,3,36000,36000,1,3
4654,2,1,230000,230000,1,3
4654,3,1,215000,215000,1,3
4655,2,13,125000,125000,1,3
4655,2,19,15000,110700,2,3
4656,1,13,25000,25000,1,3
4656,1,19,20000,147600,2,3
4657,2,13,60000,60000,1,3
4657,2,19,20000,147600,2,3
4657,3,1,120000,120000,1,3
4658,1,3,56000,56000,1,3
4658,1,19,250,120037.5,3,3
4658,3,13,130000,130000,1,3
4659,2,1,80000,80000,1,3
4659,2,19,150,72022.5,3,3
4659,3,1,55000,55000,1,3
4660,2,13,105000,105000,1,3
4660,2,19,250,120037.5,3,3
4661,1,13,130000,130000,1,3
4661,1,19,20000,147600,2,3
4662,1,1,120000,120000,1,3
4662,1,13,25000,8333.33333333333,1,7
4662,1,19,100,48015,3,3
4663,1,19,100,48015,3,3
4664,1,3,38000,38000,1,3
4664,2,3,27000,27000,1,3
4665,1,3,32000,32000,1,3
4666,3,1,70000,70000,1,3
4667,1,2,45000,11250,1,6
4668,2,19,350,56017.5,3,7
4669,1,5,34000,34000,1,3
4670,1,1,70000,70000,1,3
4670,2,1,35000,35000,1,3
4670,3,1,60000,60000,1,3
4671,1,13,45000,11250,1,6
4672,1,1,90000,90000,1,3
4672,3,1,200000,200000,1,3
4673,1,1,170000,170000,1,3
4674,1,1,400000,400000,1,3
4674,1,3,40000,40000,1,3
4674,2,1,205000,205000,1,3
4675,1,1,450000,450000,1,3
4675,1,3,54000,54000,1,3
4675,2,1,240000,240000,1,3
4675,2,3,32000,32000,1,3
4676,1,1,55000,55000,1,3
4676,2,1,85000,85000,1,3
4677,1,1,100000,100000,1,3
4677,1,3,28000,28000,1,3
4677,2,3,48000,48000,1,3
4678,1,3,50000,50000,1,3
4678,3,1,300000,300000,1,3
4679,1,3,40000,40000,1,3
4679,2,1,130000,130000,1,3
4679,3,1,80000,80000,1,3
4679,4,1,90000,90000,1,3
4679,5,3,30000,30000,1,3
4680,1,1,125000,125000,1,3
4680,1,3,52000,52000,1,3
4680,2,3,36000,36000,1,3
4680,3,1,90000,90000,1,3
4681,1,1,210000,210000,1,3
4681,2,1,225000,225000,1,3
4681,3,1,304000,304000,1,3
4681,7,1,300000,300000,1,3
4681,10,3,43000,43000,1,3
4682,1,1,200000,200000,1,3
4682,1,5,43000,43000,1,3
4682,7,1,56000,56000,1,3
4683,1,19,150,72022.5,3,3
4684,1,1,250000,250000,1,3
4684,2,1,206000,206000,1,3
4685,1,3,35000,35000,1,3
4685,2,5,36500,36500,1,3
4685,3,19,300,144045,3,3
4686,1,1,240000,240000,1,3
4686,3,13,210000,210000,1,3
4686,4,1,355000,355000,1,3
4687,1,1,15500,15500,1,3
4687,1,5,52000,52000,1,3
4687,1,19,500,80025,3,7
4688,1,1,280000,280000,1,3
4688,2,2,100000,100000,1,3
4688,3,1,300000,300000,1,3
4689,1,1,154000,154000,1,3
4689,1,5,36000,36000,1,3
4690,1,3,40000,40000,1,3
4690,1,5,17000,17000,1,3
4691,1,3,39000,39000,1,3
4691,2,1,70000,70000,1,3
4691,2,5,17000,17000,1,3
4692,1,3,36000,36000,1,3
4692,1,5,17000,17000,1,3
4693,1,3,40000,40000,1,3
4694,1,3,38000,38000,1,3
4694,2,2,300000,300000,1,3
4695,1,3,65000,65000,1,3
4695,2,1,170000,170000,1,3
4695,3,1,170000,170000,1,3
4696,1,3,35000,35000,1,3
4696,1,19,100,48015,3,3
4697,1,1,300000,300000,1,3
4698,1,1,70000,70000,1,3
4698,2,1,208000,208000,1,3
4698,3,8,18000,18000,1,3
4699,1,1,100000,100000,1,3
4700,1,3,65000,65000,1,3
4700,2,2,60000,60000,1,3
4700,3,2,65000,65000,1,3
4701,1,3,38000,38000,1,3
4701,2,2,80000,80000,1,3
4702,1,3,43000,43000,1,3
4702,2,3,40000,40000,1,3
4702,3,2,180000,180000,1,3
4703,1,3,39000,39000,1,3
4703,1,19,200,96030,3,3
4704,1,3,37000,37000,1,3
4704,2,2,100000,100000,1,3
4704,4,3,21500,21500,1,3
4705,1,1,66000,66000,1,3
4705,1,3,57000,57000,1,3
4705,2,1,60000,60000,1,3
4705,2,3,44000,44000,1,3
4706,1,3,29000,29000,1,3
4706,1,5,26000,26000,1,3
4706,1,19,250,120037.5,3,3
