"recno","f2_row","f2_1","f2_2","f2_3","f2_4","f2_5","f2_6","f2_7","f2_8","f2_9","f2_10","f2_11","f2_12","f2_13","f2_14"
4449,1,5,,,4,830000,2,265,556500,29,60900,2,8,,
4449,2,2,,,1,330000,1,125,262500,15,31500,2,8,,
4449,3,1,,,,,1,140,294000,14,29400,2,8,,
4449,4,2,,,3,500000,,,,,,2,8,,
4449,9,30,,,6,260000,1,,,14,35000,2,,,
4449,11,16,,,,,5,,,8,14400,,,,
4449,12,16,,,,,5,,,8,14400,,,,
4450,1,5,,,3,680000,2,265,556500,23,48300,2,8,,
4450,2,2,,,1,340000,1,125,262500,10,21000,2,8,,
4450,3,1,,,,,1,140,294000,13,27300,2,8,,
4450,4,2,,,2,340000,,,,,,2,8,,
4450,11,15,,,,,5,,,8,14400,,,,
4450,12,15,,,,,5,,,8,14400,,,,
4452,1,6,,,3,700000,1,140,294000,15,31500,2,8,,
4452,2,3,,,1,350000,,,,,,2,8,,
4452,3,1,,,,,1,140,294000,15,31500,2,8,,
4452,4,2,,,2,350000,,,,,,2,8,,
4452,9,18,,,5,225000,1,,,14,35000,2,,,
4452,11,16,,,,,5,,,8,15000,,,,
4452,12,16,,,,,5,,,8,15000,,,,
4454,11,14,,,,,4,,,6,11000,,,,
4454,12,14,,,,,4,,,6,11000,,,,
4466,11,8,,,,,,,,,,,,,
4468,11,15,,,,,4,,,8,12000,,,,
4468,12,15,,,,,4,,,8,12000,,,,
4472,9,50,,,10,400000,5,60,132000,40,88000,2,,,
4472,11,20,,,,,10,,,20,28000,,,,
4472,12,20,,,,,10,,,20,28000,,,,
4475,11,30,,,,,5,,,8,10000,,,,
4475,12,30,,,,,5,,,8,10000,,,,
4477,11,10,,,,,,,,,,,,,
4477,12,10,,,,,,,,,,,,,
4477,13,10,,,,,2,,,3,6000,,,,
4477,14,10,,,,,2,,,3,6000,,,,
4478,6,3,,,,,1,,,15,30000,,,,
4478,8,3,,,,,1,,,15,30000,,,,
4478,11,10,,,,,4,,,5.4,8000,,,,
4478,12,10,,,,,4,,,5.4,8000,,,,
4481,1,2,,,,,1,135,270000,15,30000,2,,,
4481,2,1,,,,,1,135,270000,15,30000,2,,,
4481,3,1,,,,,,,,,,,,,
4481,11,10,,,,,2,,,3,4600,,,,
4481,12,10,,,,,2,,,3,4600,,,,
4511,11,10,,,,,,,,,,,,,
4511,12,10,,,,,,,,,,,,,
4512,11,10,,,,,,,,,,,,,
4512,12,10,,,,,,,,,,,,,
4516,11,18,,,,,,,,,,,,,
4516,12,18,,,,,,,,,,,,,
4517,11,15,,,,,,,,,,,,,
4517,12,15,,,,,,,,,,,,,
4518,6,2,,,,,,,,,,,,,
4518,8,2,,,,,,,,,,,,,
4518,11,30,,,,,,,,,,,,,
4518,12,28,,,,,,,,,,,,,
4519,11,25,,,,,,,,,,,,,
4519,12,25,,,,,,,,,,,,,
4524,6,1,1,35000,,,,,,,,,,,
4524,8,1,1,35000,,,,,,,,,,,
4524,11,20,,,,,,,,,,,,,
4524,12,20,,,,,,,,,,,,,
4547,1,3,,,2,200000,,,,,,2,,,
4547,2,1,,,,,,,,,,,,,
4547,4,2,,,2,200000,,,,,,2,,,
4547,11,8,,,,,,,,,,,,,
4547,12,8,,,,,,,,,,,,,
4548,1,2,,,1,80000,,,,,,2,,,
4548,2,1,,,,,,,,,,,,,
4548,4,1,,,1,80000,,,,,,2,,,
4548,9,5,,,,,,,,,,,,,
4548,11,10,10,20000,,,2,,,3,4500,,,,
4548,12,10,10,20000,,,2,,,3,4500,,,,
4550,1,2,,,1,100000,,,,,,2,,,
4550,2,1,,,,,,,,,,,,,
4550,4,1,,,1,100000,,,,,,2,,,
4550,11,10,,,,,2,,,3,4500,,,,
4550,12,10,,,,,2,,,3,4500,,,,
4554,1,4,,,1,100000,,,,,,2,,,
4554,2,2,,,,,,,,,,,,,
4554,4,2,,,1,100000,,,,,,2,,,
4554,11,12,5,10000,,,1,,,1.5,4000,,,,
4554,12,12,5,10000,,,1,,,1.5,4000,,,,
4556,1,4,,,1,100000,,,,,,2,,,
4556,2,2,,,,,,,,,,,,,
4556,3,1,,,,,,,,,,,,,
4556,4,1,,,1,100000,,,,,,2,,,
4556,11,20,,,,,2,,,3,4000,,,,
4556,12,20,,,,,2,,,3,4000,,,,
4556,13,6,,,,,2,,,4,5000,,,,
4556,14,6,,,,,2,,,4,5000,,,,
4558,1,2,,,2,160000,,,,,,2,,,
4558,2,2,,,,,,,,,,,,,
4558,3,,,,,,,,,,,,,,
4558,4,,,,2,160000,,,,,,,,,
4558,9,10,,,,,2,,,60,120000,,,,
4558,11,10,,,,,2,,,3,4000,,,,
4558,12,10,,,,,2,,,3,4000,,,,
4560,1,2,,,,,,,,,,,,,
4560,2,1,,,,,,,,,,,,,
4560,4,1,,,,,,,,,,,,,
4560,9,6,,,,,,,,,,,,,
4560,11,10,,,,,2,,,2,4000,,,,
4560,12,10,,,,,2,,,2,4000,,,,
4561,1,2,,,1,100000,,,,,,5,,,
4561,2,1,,,,,,,,,,,,,
4561,4,1,,,1,100000,,,,,,5,,,
4561,9,10,,,,,2,,,52,104000,,,,
4561,11,10,,,,,2,,,4,4000,,,,
4561,12,10,,,,,2,,,4,4000,,,,
4562,1,2,,,2,160000,,,,,,2,,,
4562,2,2,,,,,,,,,,,,,
4562,3,,,,,,,,,,,,,,
4562,4,,,,2,160000,,,,,,,,,
4562,9,10,,,,,1,,,40,72000,,,,
4562,11,10,,,,,3,,,4,4000,,,,
4562,12,10,,,,,3,,,4,4000,,,,
4563,1,1,,,1,100000,,,,,,2,,,
4563,2,1,,,,,,,,,,,,,
4563,4,,,,1,100000,,,,,,2,,,
4563,11,10,,,,,2,,,6,9000,,,,
4563,12,10,,,,,2,,,6,9000,,,,
4573,1,2,,,2,130000,,,,,,1,2,,
4573,2,2,,,,,,,,,,,,,
4573,4,,,,2,130000,,,,,,1,2,,
4573,6,1,1,40000,,,1,60,180000,40,120000,2,9,,
4573,8,,1,40000,,,,,,,,,,,
4573,11,25,,,,,10,,,15,24000,,,,
4573,12,25,,,,,,,,,,,,,
4574,1,2,,,1,250000,,,,,,1,2,,
4574,2,1,,,1,250000,,,,,,1,2,,
4574,3,1,,,,,,,,,,,,,
4574,11,5,,,,,2,,,4,8000,,,,
4574,12,5,,,,,2,,,4,8000,,,,
4578,11,10,10,5000,,,,,,,,,,,
4581,11,9,10,6000,,,1,,,1.5,3000,,,,
4591,1,3,,,1,15000,,,,,,2,,,
4591,2,2,,,,,,,,,,,,,
4591,4,1,,,1,15000,,,,,,2,,,
4591,9,5,5,150000,,,,,,,,,,,
4591,10,,,,1,150000,,,,,,2,,,
4595,1,1,,,1,35000,,,,,,2,,,
4595,2,1,,,,,,,,,,,,,
4595,4,,,,1,35000,,,,,,2,,,
4599,1,1,,,1,140000,,,,,,2,,,
4599,2,,,,1,140000,,,,,,2,,,
4599,4,1,,,,,,,,,,,,,
4618,11,15,,,,,,,,,,,,,
4618,12,15,,,,,,,,,,,,,
4620,1,4,,,,,,,,,,,,,
4620,2,2,,,,,,,,,,,,,
4620,4,2,,,,,,,,,,,,,
4622,1,4,,,,,,,,,,,,,
4622,2,2,,,,,,,,,,,,,
4622,4,2,,,,,,,,,,,,,
4622,6,2,,,,,,,,,,,,,
4622,11,8,,,,,,,,,,,,,
4622,12,8,,,,,,,,,,,,,
4624,1,1,,,,,,,,,,,,,
4624,4,1,,,,,,,,,,,,,
4626,11,10,,,,,,,,,,,,,
4626,12,10,,,,,,,,,,,,,
4655,1,8,,,2,520000,,,,,,2,,,
4655,2,3,,,,,,,,,,,,,
4655,3,3,,,2,520000,,,,,,2,,,
4655,4,2,,,,,,,,,,,,,
4655,11,14,30,45000,,,20,,,35,55000,,,,
4655,12,8,,,,,,,,,,,,,
4657,1,6,,,1,240000,,,,,,2,,,
4657,2,2,,,,,,,,,,,,,
4657,3,2,,,1,240000,,,,,,2,,,
4657,4,2,,,,,,,,,,,,,
4657,11,15,30,45000,,,20,,,45,55000,,,,
4657,12,10,,,,,,,,,,,,,
4658,1,10,,,1,210000,1,100,200000,20,40000,2,4,,
4658,2,3,,,,,,,,,,,,,
4658,3,4,,,1,210000,1,100,200000,20,40000,2,4,,
4658,4,3,,,,,,,,,,,,,
4658,11,15,30,45000,,,20,,,35,50000,,,,
4658,12,10,,,,,,,,,,,,,
4660,1,4,,,1,230000,,,,,,2,,,
4660,2,1,,,,,,,,,,,,,
4660,3,2,,,1,230000,,,,,,2,,,
4660,4,1,,,,,,,,,,,,,
4660,11,14,25,35000,,,20,,,30,45000,,,,
4660,12,10,,,,,,,,,,,,,
4661,1,9,,,1,240000,1,130,260000,10,20000,2,4,,
4661,2,3,,,,,,,,,,,,,
4661,3,4,,,1,240000,1,130,260000,10,20000,2,4,,
4661,4,2,,,,,,,,,,,,,
4661,6,2,2,50000,,,1,60,250000,10,25000,4,,,
4661,8,2,2,50000,,,1,60,250000,10,25000,4,,,
4661,11,20,30,45000,,,20,,,30,50000,,,,
4661,12,10,,,,,,,,,,,,,
4664,1,15,,,,,3,200,400000,15,30000,2,,,
4664,2,6,,,,,,,,,,,,,
4664,3,3,,,,,3,200,400000,15,30000,2,,,
4664,4,6,,,,,,,,,,,,,
4664,6,9,,,,,,,,,,,,,
4664,7,1,,,,,,,,,,,,,
4664,8,8,,,,,,,,,,,,,
4664,9,8,,,,,,,,,,,,,
4664,11,30,,,,,5,,,5,7500,,,,
4664,12,30,,,,,5,,,5,7500,,,,
4665,1,7,,,1,60000,1,70,140000,5,10000,2,,,
4665,2,4,,,,,,,,,,,,,
4665,3,,,,,,1,70,140000,5,10000,2,,,
4665,4,3,,,1,60000,,,,,,2,,,
4665,11,20,,,,,3,,,3,4500,,,,
4665,12,20,,,,,3,,,3,4500,,,,
4666,1,8,,,,,1,70,140000,10,20000,2,,,
4666,2,4,,,,,,,,,,,,,
4666,3,,,,,,1,70,140000,10,20000,2,,,
4666,4,4,,,,,,,,,,,,,
4666,9,10,,,,,,,,,,,,,
4666,11,40,,,,,5,,,5,7500,,,,
4666,12,40,,,,,5,,,5,7500,,,,
4667,1,12,,,,,2,150,300000,15,30000,2,,,
4667,2,5,,,,,,,,,,,,,
4667,3,2,,,,,2,150,300000,15,30000,2,,,
4667,4,5,,,,,,,,,,,,,
4667,6,4,,,,,,,,,,,,,
4667,7,1,,,,,,,,,,,,,
4667,8,3,,,,,,,,,,,,,
4667,11,30,,,,,6,,,6,9000,,,,
4667,12,30,,,,,6,,,6,9000,,,,
4668,1,2,,,,,,,,,,,,,
4668,2,1,,,,,,,,,,,,,
4668,4,1,,,,,,,,,,,,,
4670,1,6,,,,,1,75,150000,10,20000,2,,,
4670,2,3,,,,,,,,,,,,,
4670,3,1,,,,,1,75,150000,10,20000,2,,,
4670,4,2,,,,,,,,,,,,,
4670,6,4,,,,,,,,,,,,,
4670,8,4,,,,,,,,,,,,,
4670,11,20,,,,,4,,,4,6000,,,,
4670,12,20,,,,,4,,,4,6000,,,,
4670,19,10,,,,,,,,,,,,,
4671,1,10,,,,,2,150,300000,10,20000,2,,,
4671,2,4,,,,,,,,,,,,,
4671,3,2,,,,,2,150,300000,10,20000,2,,,
4671,4,4,,,,,,,,,,,,,
4671,11,30,,,,,3,,,3,4500,,,,
4671,12,30,,,,,,,,,,,,,
4681,1,7,,,2,520000,1,120,220000,50,90000,2,,,
4681,2,4,,,,,,,,,,,,,
4681,4,3,,,2,520000,1,120,220000,50,90000,2,,,
4681,9,15,,,8,250000,4,,,80,165000,1,2,8,
4681,11,12,,,,,3,,,5,8000,,,,
4681,12,12,,,,,3,,,5,8000,,,,
4682,1,1,,,1,260000,,,,,,2,,,
4682,2,1,,,,,,,,,,,,,
4682,4,,,,1,260000,,,,,,2,,,
4682,9,15,,,6,260000,2,,,35,74000,1,2,,
4682,10,1,,,,,,,,,,,,,
4682,11,10,,,,,,,,,,,,,
4682,12,10,,,,,,,,,,,,,
4683,11,34,,,,,6,,,10,18000,,,,
4683,12,34,,,,,6,,,10,18000,,,,
4684,1,3,,,1,290000,,,,,,2,,,
4684,2,2,,,,,,,,,,,,,
4684,4,1,,,1,290000,,,,,,2,,,
4684,9,14,,,4,120000,2,,,40,88000,1,8,,
4684,11,10,,,,,,,,,,,,,
4684,12,10,,,,,,,,,,,,,
4685,1,2,,,1,250000,,,,,,2,,,
4685,2,1,,,,,,,,,,,,,
4685,4,1,,,1,250000,,,,,,2,,,
4685,6,2,,,15,1000000,1,15,33000,15,30000,2,8,,
4685,7,2,,,,,,,,,,,,,
4685,8,,,,15,1000000,1,15,33000,15,30000,2,8,,
4685,11,8,,,,,,,,,,,,,
4685,12,8,,,,,,,,,,,,,
4686,1,30,,,8,2000000,3,420,740000,80,140000,2,,,
4686,2,16,,,,,,,,,,,,,
4686,3,5,,,,,,,,,,,,,
4686,4,9,,,8,2000000,3,420,740000,80,140000,2,,,
4686,6,10,,,10,850000,2,40,85000,40,85000,2,,,
4686,7,4,,,,,,,,,,,,,
4686,8,6,,,10,850000,2,40,85000,40,85000,2,,,
4686,9,50,,,15,450000,3,,,70,140000,1,2,,
4686,10,2,,,,,,,,,,,,,
4686,11,30,,,,,8,,,14,22000,,,,
4686,12,30,,,,,8,,,14,22000,,,,
4686,19,10,,,,,,,,,,,,,
4687,1,2,,,,,,,,,,,,,
4687,2,1,,,,,,,,,,,,,
4687,4,1,,,,,,,,,,,,,
4687,9,8,,,2,74000,2,,,35,74000,2,,,
4687,11,15,,,,,,,,,,,,,
4687,12,15,,,,,,,,,,,,,
4688,1,8,,,4,1000000,1,100,200000,60,120000,2,,,
4688,2,4,,,,,,,,,,,,,
4688,3,1,,,,,,,,,,,,,
4688,4,3,,,4,1000000,1,100,200000,60,120000,2,,,
4688,6,17,,,15,1600000,2,50,110000,40,88000,2,,,
4688,7,4,,,,,,,,,,,,,
4688,8,13,,,15,1600000,2,50,110000,40,88000,2,,,
4688,9,40,,,25,800000,2,,,45,95000,1,2,8,
4688,10,2,,,,,,,,,,,,,
4688,11,20,,,,,,,,,,,,,
4688,12,20,,,,,,,,,,,,,
4688,19,5,,,,,,,,,,,,,
4689,1,1,,,,,,,,,,,,,
4689,2,1,,,,,,,,,,,,,
4689,9,5,,,,,2,,,40,88000,,,,
4689,11,10,,,,,,,,,,,,,
4689,12,10,,,,,,,,,,,,,
4700,11,7,,,,,,,,,,,,,
4700,12,7,,,,,,,,,,,,,
4706,11,15,,,,,,,,,,,,,
4706,12,13,,,,,,,,,,,,,
4708,1,3,,,1,156000,,,,,,2,,,
4708,2,2,,,,,,,,,,,,,
4708,4,1,,,1,156000,,,,,,2,,,
4708,9,10,,,,,4,,,60,180000,,,,
4708,11,23,,,,,7,,,8,12000,,,,
4708,12,23,,,,,7,,,8,12000,,,,
4708,13,6,,,,,2,,,2,5000,,,,
4708,14,6,,,,,2,,,2,5000,,,,
4708,19,4,,,,,,,,,,,,,
4709,1,4,,,,,,,,,,,,,
4709,2,2,,,,,,,,,,,,,
4709,4,2,,,,,,,,,,,,,
4709,9,9,,,,,4,,,60,180000,,,,
4709,10,1,,,,,,,,,,,,,
4709,11,15,,,,,7,,,7,14000,,,,
4709,12,15,,,,,7,,,7,14000,,,,
4709,19,11,,,,,,,,,,,,,
4710,1,4,,,2,150000,,,,,,2,,,
4710,2,1,,,,,,,,,,,,,
4710,4,3,,,2,150000,,,,,,2,,,
4710,9,4,,,,,2,,,50,150000,,,,
4710,11,20,,,,,6,,,7,14000,,,,
4710,12,20,,,,,6,,,7,14000,,,,
4710,19,1,,,,,,,,,,,,,
4711,1,2,,,,,,,,,,,,,
4711,2,2,,,,,,,,,,,,,
4711,11,10,,,,,3,,,3,6000,,,,
4711,12,10,,,,,3,,,3,6000,,,,
4712,1,1,,,,,,,,,,,,,
4712,2,1,,,,,,,,,,,,,
4712,9,4,,,,,2,,,40,120000,,,,
4712,11,8,,,,,3,,,4,8000,,,,
4712,12,8,,,,,3,,,4,8000,,,,
4712,13,4,,,,,2,,,2,5000,,,,
4712,14,4,,,,,2,,,2,5000,,,,
4713,1,5,,,1,250000,,,,,,2,,,
4713,2,3,,,1,250000,,,,,,2,,,
4713,4,2,,,,,,,,,,,,,
4713,9,13,,,,,5,,,100,300000,,,,
4713,10,1,,,,,,,,,,,,,
4713,11,12,,,,,3,,,3,6000,,,,
4713,12,12,,,,,3,,,3,6000,,,,
4713,13,12,,,,,5,,,5,12500,,,,
4713,14,12,,,,,5,,,5,12500,,,,
4714,1,4,,,,,,,,,,,,,
4714,2,2,,,,,,,,,,,,,
4714,4,2,,,,,,,,,,,,,
4714,9,5,,,,,2,,,40,120000,,,,
4714,10,1,,,,,,,,,,,,,
4714,11,13,,,,,5,,,6,12000,,,,
4714,12,13,,,,,5,,,6,12000,,,,
4715,1,2,,,,,,,,,,,,,
4715,2,1,,,,,,,,,,,,,
4715,4,1,,,,,,,,,,,,,
4715,11,10,,,,,2,,,2,4000,,,,
4715,12,10,,,,,2,,,2,4000,,,,
4715,13,8,,,,,1,,,1.5,3750,,,,
4715,14,8,,,,,1,,,1.5,3750,,,,
4715,19,1,,,,,,,,,,,,,
4716,1,6,,,1,200000,,,,,,2,,,
4716,2,2,,,,,,,,,,,,,
4716,4,4,,,1,200000,,,,,,2,,,
4716,9,10,,,,,5,,,80,240000,,,,
4716,10,1,,,,,,,,,,,,,
4716,11,10,,,,,5,,,5,10000,,,,
4716,12,10,,,,,5,,,5,10000,,,,
4716,19,5,,,,,,,,,,,,,
4717,1,2,,,1,170000,,,,,,2,,,
4717,2,1,,,,,,,,,,,,,
4717,3,,,,1,170000,,,,,,2,,,
4717,4,1,,,,,,,,,,,,,
4717,11,6,,,,,3,,,4.5,7650,,,,
4717,12,6,,,,,3,,,4.5,7650,,,,
4718,11,15,,,,,5,,,8,13600,,,,
4718,12,15,,,,,5,,,8,13600,,,,
4718,19,2,,,,,,,,,,,,,
4719,1,2,,,,,2,170,306000,90,162000,2,,,
4719,2,1,,,,,1,60,108000,70,126000,2,,,
4719,4,1,,,,,1,110,198000,20,36000,2,,,
4719,19,10,,,,,,,,,,,,,
4720,1,5,,,,,1,40,72000,110,198000,2,,,
4720,2,2,,,,,,,,,,,,,
4720,3,,,,,,1,40,72000,110,198000,2,,,
4720,4,3,,,,,,,,,,,,,
4720,11,30,,,,,10,,,14,23800,,,,
4720,12,20,,,,,10,,,14,23800,,,,
4721,1,8,,,,,3,220,396000,75,135000,2,,,
4721,2,4,,,,,,,,,,,,,
4721,4,4,,,,,3,220,396000,75,135000,2,,,
4721,6,1,1,40000,,,,,,,,,,,
4721,8,1,1,40000,,,,,,,,,,,
4721,11,7,,,,,3,,,4,6800,,,,
4721,12,7,,,,,3,,,4,6800,,,,
4721,19,25,,,,,,,,,,,,,
4722,1,1,,,,,1,80,144000,50,90000,2,,,
4722,2,1,,,,,,,,,,,,,
4722,3,,,,,,1,80,144000,50,90000,2,,,
4722,11,10,,,,,4,,,6,10000,,,,
4722,12,10,,,,,4,,,6,10000,,,,
4723,11,10,,,,,4,,,6,10000,,,,
4723,12,10,,,,,4,,,6,10000,,,,
4723,19,25,,,,,,,,,,,,,
4724,11,30,,,,,8,,,12,20000,,,,
4724,12,30,,,,,8,,,12,20000,,,,
4725,11,15,,,,,5,,,8,12600,,,,
4725,12,15,,,,,5,,,8,12600,,,,
4726,1,4,,,2,260000,,,,,,2,,,
4726,2,1,,,,,,,,,,,,,
4726,4,3,,,,,,,,,,,,,
4726,11,14,,,,,5,,,6,9000,,,,
4726,12,14,,,,,5,,,6,9000,,,,
4727,11,15,,,,,6,,,7,11000,,,,
4727,12,15,,,,,6,,,7,11000,,,,
4728,1,2,,,1,180000,,,,,,2,,,
4728,2,2,,,,,,,,,,,,,
4728,11,14,,,,,4,,,5,7500,,,,
4728,12,14,,,,,4,,,5,7500,,,,
4729,1,11,,,6,948000,,,,,,2,4,,
4729,2,3,,,,,,,,,,,,,
4729,3,3,,,,,,,,,,,,,
4729,4,5,,,,,,,,,,,,,
4729,6,1,1,35000,,,,,,,,,,,
4729,11,10,,,,,6,,,5,7500,,,,
4729,12,10,,,,,6,,,5,7500,,,,
4730,1,2,,,,,2,180,414000,10,23000,4,,,
4730,2,2,,,,,,,,,,,,,
4730,6,2,2,60000,,,,,,,,,,,
4730,11,10,,,,,4,,,5,7500,,,,
4730,12,10,,,,,4,,,5,7500,,,,
4732,1,3,,,1,125000,,,,,,2,,,
4732,2,1,,,,,,,,,,,,,
4732,11,12,,,,,4,,,5,7500,,,,
4732,12,12,,,,,4,,,5,7500,,,,
4733,1,6,,,1,110000,1,75,172500,,,4,,,
4733,2,3,,,,,,,,,,,,,
4733,11,15,,,,,2,,,3,4500,,,,
4733,12,15,,,,,2,,,3,4500,,,,
4734,1,21,,,3,450000,,,,,,2,,,
4734,2,6,,,,,,,,,,,,,
4734,3,3,,,,,,,,,,,,,
4734,6,9,,,10,300000,,,,,,2,,,
4734,7,1,,,,,,,,,,,,,
4734,8,8,,,10,300000,,,,,,2,,,
4734,11,30,,,,,10,,,11,17500,,,,
4734,12,15,,,,,10,,,11,17500,,,,
4735,11,5,,,,,2,,,2.5,4000,,,,
4735,12,5,,,,,2,,,2.5,4000,,,,
4736,6,,,,,,1,,,40,120000,,,,
4736,11,15,,,,,5,,,6,9000,,,,
4736,12,15,,,,,5,,,6,9000,,,,
4737,11,8,,,,,2,,,2.5,4000,,,,
4737,12,8,,,,,2,,,2.5,4000,,,,
4738,11,10,,,,,5,,,7,10000,,,,
4738,12,10,,,,,5,,,7,10000,,,,
4739,6,1,1,30000,,,,,,,,,,,
4739,8,1,1,30000,,,,,,,,,,,
4739,11,10,,,,,10,,,12,20000,,,,
4739,12,10,,,,,,,,,,,,,
4740,11,6,,,,,3,,,4,6000,,,,
4740,12,6,,,,,3,,,4,6000,,,,
4741,6,1,1,35000,,,1,10,30000,40,120000,2,,,
4741,8,1,1,35000,,,,,,,,,,,
4741,11,20,,,,,8,,,10,15000,,,,
4741,12,20,,,,,,,,,,,,,
4742,6,,,,,,1,,,30,90000,,,,
4742,11,20,,,,,7,,,8,12000,,,,
4742,12,20,,,,,7,,,8,12000,,,,
4743,11,8,,,,,10,,,12,18000,,,,
4743,12,8,,,,,10,,,12,18000,,,,
4870,1,3,,,1,370000,,,,,,2,8,,
4870,2,2,,,1,370000,,,,,,2,8,,
4870,3,1,,,,,,,,,,,,,
4870,11,20,,,,,,,,,,,,,
4870,12,15,,,,,,,,,,,,,
4871,1,2,,,,,1,130,260000,5,10000,2,4,,7
4871,2,1,,,,,,,,,,,,,
4871,3,,,,,,1,130,260000,5,10000,2,4,,7
4871,4,1,,,,,,,,,,,,,
4871,11,17,,,,,,,,,,,,,
4871,12,12,,,,,,,,,,,,,
4872,1,4,,,,,2,240,480000,5,10000,2,4,,12
4872,2,3,,,,,,,,,,,,,
4872,3,,,,,,2,240,480000,5,10000,2,4,,12
4872,4,1,,,,,,,,,,,,,
4872,6,2,,,,,,,,,,,,,
4872,8,2,,,,,,,,,,,,,
4872,11,30,,,,,5,,,6.5,7800,,,,
4872,12,20,,,,,5,,,6.5,7800,,,,
4873,1,1,,,1,250000,,,,,,2,,,
4873,2,1,,,,,,,,,,,,,
4873,3,,,,1,250000,,,,,,2,,,
4873,11,10,,,,,,,,,,,,,
4873,12,10,,,,,,,,,,,,,
4875,1,4,,,,,2,350,700000,4,8000,2,4,,12
4875,2,2,,,,,2,350,700000,4,8000,2,4,,12
4875,3,2,,,,,,,,,,,,,
4875,6,1,,,1,70000,,,,,,2,,,
4875,8,1,,,1,70000,,,,,,2,,,
4875,11,25,,,,,,,,,,,,,
4875,12,20,,,,,,,,,,,,,
4876,1,4,,,,,3,360,720000,5,10000,2,4,,15
4876,2,3,,,,,,,,,,,,,
4876,3,,,,,,3,360,720000,5,10000,2,4,,15
4876,4,1,,,,,,,,,,,,,
4876,11,30,,,,,,,,,,,,,
4876,12,20,,,,,,,,,,,,,
4877,1,5,,,3,900000,,,,,,2,,,
4877,2,1,,,1,400000,,,,,,2,,,
4877,3,2,,,2,500000,,,,,,2,,,
4877,4,2,,,,,,,,,,,,,
4877,11,30,,,,,5,,,6,7200,,,,
4877,12,25,,,,,5,,,6,7200,,,,
4878,1,3,,,3,800000,,,,,,2,,,
4878,2,1,,,,,,,,,,,,,
4878,3,2,,,3,800000,,,,,,2,,,
4878,6,2,,,,,,,,,,,,,
4878,8,2,,,,,,,,,,,,,
4878,11,35,,,,,,,,,,,,,
4878,12,25,,,,,,,,,,,,,
4878,19,20,,,,,,,,,,,,,
4879,11,10,,,,,3,,,5,9000,,,,
4879,12,10,,,,,3,,,5,9000,,,,
4889,1,6,,,2,500000,2,280,588000,28,58800,2,,,
4889,2,2,,,1,320000,1,130,273000,10,21000,2,,,
4889,3,1,,,,,1,150,315000,18,37800,2,,,
4889,4,3,,,1,180000,,,,,,2,,,
4889,9,30,,,6,270000,3,14,35000,25,62500,2,,,
4889,11,20,,,,,6,,,10,18000,,,,
4889,12,15,,,,,6,,,10,18000,,,,
4890,11,16,,,,,5,,,8,14400,,,,
4890,12,12,,,,,5,,,8,14400,,,,
4891,1,5,,,2,500000,2,280,588000,31,65100,2,8,,
4891,2,2,,,1,330000,1,130,273000,15,31500,2,8,,
4891,3,1,,,,,1,150,315000,16,33600,2,8,,
4891,4,2,,,1,170000,,,,,,2,8,,
4891,9,20,,,5,225000,2,,,24,60000,2,3,4,
4891,11,16,,,,,4,,,6,10800,,,,
4891,12,16,,,,,4,,,6,10800,,,,
4893,1,4,,,3,600000,1,150,300000,16,32000,2,8,,
4893,2,2,,,1,300000,,,,,,2,8,,
4893,3,1,,,,,1,150,300000,16,32000,2,8,,
4893,4,1,,,2,300000,,,,,,2,8,,
4893,11,15,,,,,4,,,6.5,11700,,,,
4893,12,10,,,,,4,,,6.5,11700,,,,
4894,11,8,,,2,7000,2,,,3,5400,2,,,
4894,12,8,,,2,7000,2,,,3,5400,2,,,
4897,1,4,,,,,,,,,,,,,
4897,2,2,,,,,,,,,,,,,
4897,3,2,,,,,,,,,,,,,
4897,11,20,,,,,5,,,6,9000,,,,
4897,12,20,,,,,5,,,6,9000,,,,
4900,11,10,,,,,,,,,,,,,
4900,12,10,,,,,,,,,,,,,
4902,11,5,,,,,,,,,,,,,
4902,12,5,,,,,,,,,,,,,
4903,6,4,,,,,,,,,,,,,
4903,8,4,,,,,,,,,,,,,
4906,11,10,,,,,2,,,3,5000,,,,
4906,12,10,,,,,2,,,3,5000,,,,
4907,11,25,,,,,5,,,8,12000,,,,
4907,12,25,,,,,5,,,8,12000,,,,
4909,11,10,,,,,3,,,5,7500,,,,
4909,12,10,,,,,3,,,5,7500,,,,
4911,11,10,,,,,2,,,3,6000,,,,
4911,12,10,,,,,2,,,3,6000,,,,
4913,11,10,,,,,3,,,4,10000,,,,
4913,12,10,,,,,3,,,4,10000,,,,
4915,11,8,,,,,4,,,3.6,5800,,,,
4915,12,8,,,,,,,,,,,,,
4933,1,1,,,,,,,,,,,,,
4933,2,1,,,,,,,,,,,,,
4933,11,10,,,,,,,,,,,,,
4933,12,9,,,,,,,,,,,,,
4935,6,4,,,,,1,60,156000,25,65000,4,,,
4935,7,2,,,,,1,60,156000,25,65000,4,,,
4935,8,2,,,,,,,,,,,,,
4939,11,12,,,,,,,,,,,,,
4939,12,10,,,,,,,,,,,,,
4942,1,3,,,,,,,,,,,,,
4942,2,1,,,,,,,,,,,,,
4942,3,1,,,,,,,,,,,,,
4942,4,1,,,,,,,,,,,,,
4942,11,10,,,,,,,,,,,,,
4942,12,10,,,,,,,,,,,,,
4949,1,3,,,,,,,,,,,,,
4949,2,2,,,,,,,,,,,,,
4949,3,1,,,,,,,,,,,,,
